Date,Rendement_Bitcoin,Rendement_gold,Rendement_nvidia
2021-06-02,521.62282285619051,124.98527583273346,279.72657552517506
2021-06-03,544.28317453262594,122.59014462404294,282.92764254751586
2021-06-04,511.83782882857861,123.81388652575095,293.0643547849283
2021-06-05,493.34703741770608,,
2021-06-06,497.449929164699,,
2021-06-07,466.37406594627623,124.25888358091748,293.74791597199066
2021-06-08,463.66426845190142,123.97094430992736,291.04701567189062
2021-06-09,518.51718103280632,124.0429291276749,289.39646548849618
2021-06-10,509.03358426622958,124.10182579674107,290.51350450150051
2021-06-11,518.27272979804991,123.00242130750605,297.18239413137712
2021-06-12,492.61785049584705,,
2021-06-13,541.99977777160473,,
2021-06-14,562.92397011028083,122.10588312283228,300.41680560186734
2021-06-15,557.73910386399621,121.48419606046726,296.56552184061354
2021-06-16,532.45923497874946,121.81139977750148,296.93231077025672
2021-06-17,528.51468096336009,116.1442313984687,311.05368456152053
2021-06-18,496.53323703436206,115.764675086709,310.75358452817608
2021-06-19,493.25536820467232,,
2021-06-20,494.39984444012339,,
2021-06-21,440.17889385816272,116.67430142006414,307.21907302434147
2021-06-22,451.3514264285119,116.3143773313265,314.88829609869958
2021-06-23,467.71160310008611,116.70702179176757,317.72257419139714
2021-06-24,481.48281896719357,116.2685688109417,320.19006335445152
2021-06-25,438.81774493735929,116.34055362868922,317.28909636545518
2021-06-26,447.83743992888691,,
2021-06-27,481.65921275590983,,
2021-06-28,478.84524570126945,116.53033178456909,333.19439813271094
2021-06-29,497.717992166449,115.41129507231203,333.894631543848
2021-06-30,486.49823606211288,115.93482101956678,333.47782594198071
2021-07-01,465.89627489652486,116.27511288528238,336.9789929976659
2021-07-02,469.6436012111447,116.70047771742686,341.56385461820611
2021-07-03,482.55229311925331,,
2021-07-04,490.26639628878581,,
2021-07-05,467.89910830856411,117.4137818205615,
2021-07-06,475.36876024334003,117.46613441528697,345.09836612204072
2021-07-07,470.39917775493763,117.93076369347555,339.64654884961652
2021-07-08,456.48906914080953,117.80642628100256,331.82727575858621
2021-07-09,469.42137281591158,118.48701001243373,334.27809269756585
2021-07-10,465.43792883135637,,
2021-07-11,475.3979277202144,,
2021-07-12,459.91555320981138,118.17943851842159,341.99733244414807
2021-07-13,454.56957137698265,118.44120149204895,337.61253751250416
2021-07-14,455.85571821439481,119.42935671749231,330.79359786595535
2021-07-15,442.24145115142085,119.6911196911197,316.20540180060021
2021-07-16,436.0398899969444,118.77494928342387,302.78426142047351
2021-07-17,437.77049362482285,,
2021-07-18,441.4761521153365,,
2021-07-19,428.30634184282894,118.39539297166417,313.10436812270763
2021-07-20,413.81427261868379,118.53936260715923,310.30343447815937
2021-07-21,446.28184116225452,118.01583665990447,323.60786928976324
2021-07-22,448.60829467485212,118.14671814671816,326.67555851950652
2021-07-23,466.72546459623885,117.91113147045351,326.07535845281762
2021-07-24,469.80193894274845,,
2021-07-25,491.55670990860852,,
2021-07-26,517.74493735937108,117.74098553759571,321.67389129709903
2021-07-27,547.95966554626511,117.78024998363983,320.24008002667557
2021-07-28,555.615433762049,117.77370590929914,325.15838612870959
2021-07-29,555.5904330675852,120.13611674628623,327.80926975658559
2021-07-30,586.17461596155454,118.91891891891892,325.09169723241087
2021-07-31,577.15075418761626,,
2021-08-01,553.88066335175972,,
2021-08-02,544.02066724075667,119.24612263595316,329.27642547515836
2021-08-03,529.60221117253252,118.71605261435769,330.36012004001338
2021-08-04,551.91671990888642,118.74222891172043,338.01267089029682
2021-08-05,567.61576710464169,118.37576074864211,344.06468822940985
2021-08-06,594.39706658518287,115.3785747006086,339.54651550516843
2021-08-07,619.658879413317,,
2021-08-08,608.25022917303261,,
2021-08-09,642.85535709325256,112.98344349191807,338.36278759586531
2021-08-10,633.26481291146979,113.32373535763367,332.37745915305106
2021-08-11,632.85507930775861,114.73725541522153,328.42614204734912
2021-08-12,616.7310203061196,114.63909430011125,331.86062020673563
2021-08-13,664.03372315897661,116.36672992605197,336.5788596198733
2021-08-14,653.92788688574683,,
2021-08-15,652.67507430761964,,
2021-08-16,638.855245979055,117.12584254957137,332.61087029009673
2021-08-17,620.7339092752577,116.99496106275768,324.4081360453485
2021-08-18,621.18114392066457,116.77246253517441,317.43914638212743
2021-08-19,649.40553904275123,116.68738956874549,330.07669223074356
2021-08-20,685.07458540515017,116.74628623781167,347.04901633877961
2021-08-21,678.84941248368011,,
2021-08-22,684.10928081335589,,
2021-08-23,688.07050195838769,118.20561481578432,366.08869623207738
2021-08-24,662.7225756271007,118.34958445127937,363.33777925975329
2021-08-25,680.49806939081645,117.20437144165959,370.34011337112372
2021-08-26,650.45695713769817,117.47922256396835,367.92264088029344
2021-08-27,681.46754076502123,119.06943262875467,377.39246415471831
2021-08-28,679.14525403483424,,
2021-08-29,677.482707852996,,
2021-08-30,652.69451929220259,118.5917152018847,378.25941980660224
2021-08-31,654.60707241867829,118.97781558798508,373.20773591197064
2021-09-01,678.066057390483,118.8403900268307,374.14138046015341
2021-09-02,684.3842884524571,118.54590668149991,373.39113037679226
2021-09-03,694.44984582905079,119.99869118513186,380.84361453817939
2021-09-04,693.33037028806359,,
2021-09-05,719.02830634184284,,
2021-09-06,731.57726603516767,117.69517701721092,
2021-09-07,649.73471485319033,117.6231921994634,377.82594198066028
2021-09-08,639.75943776216,117.3679733001767,372.44081360453481
2021-09-09,644.26234062057279,117.79333813232118,369.73991330443482
2021-09-10,622.8339676102114,117.27635625940711,374.758252750917
2021-09-11,627.26603516764362,,
2021-09-12,639.771938109392,,
2021-09-13,624.31595322092278,117.42686996924286,369.32310770256754
2021-09-14,653.87232978693851,118.25796741050978,370.82360786928973
2021-09-15,668.49912497569369,117.4530462666056,372.47415805268423
2021-09-16,663.1850884746799,114.9597539428048,370.82360786928973
2021-09-17,656.72379788327464,114.61291800274853,365.1217072357453
2021-09-18,670.94502625072914,,
2021-09-19,656.1112808689129,,
2021-09-20,595.44154004277891,115.42438322099341,352.000666888963
2021-09-21,564.61707269646388,116.36672992605197,354.218072690897
2021-09-22,604.900136114892,116.40599437209606,365.80526842280761
2021-09-23,623.20064446234608,114.50821281329758,374.82494164721578
2021-09-24,594.73735381538381,114.63255022577057,368.13937979326442
2021-09-25,592.88869135253753,,
2021-09-26,600.06389066362954,,
2021-09-27,585.74682630073062,114.65218244879263,361.12037345781926
2021-09-28,569.76999361093362,113.70329166939337,345.09836612204072
2021-09-29,576.91602544515126,112.74785681565345,342.0640213404468
2021-09-30,608.67385205144592,114.97938616582685,345.38179393131043
2021-10-01,668.71301980610576,115.07100320659644,345.81527175725239
2021-10-02,662.05866829634158,,
2021-10-03,669.464429567488,,
2021-10-04,683.73149254145949,115.6730580459394,328.97632544181391
2021-10-05,714.87124642351182,115.23460506511356,340.96365455151715
2021-10-06,768.39912219783878,115.29350173417971,345.1150383461154
2021-10-07,747.01936164893471,115.12335580132191,351.36712237412473
2021-10-08,748.836078779966,115.00556246318961,347.2990996999
2021-10-09,763.11147531875883,,
2021-10-10,759.57248812467014,,
2021-10-11,798.3180088335788,114.89431319939796,345.03167722574193
2021-10-12,778.02022278396623,115.1298998756626,344.63154384794933
2021-10-13,796.967971332537,117.44650219226492,349.09969989996665
2021-10-14,796.49156921025588,117.65591257116684,362.55418472824277
2021-10-15,856.586294063724,115.71886656632419,364.488162720907
2021-10-16,845.31653657046024,,
2021-10-17,854.57234923192311,,
2021-10-18,861.91699769438037,115.54872063346639,370.490163387796
2021-10-19,892.78174393733161,115.86283620181925,371.623874624875
2021-10-20,916.40184449568039,116.80518290687783,368.50616872290766
2021-10-21,864.05455707102965,116.6088606766573,378.32610870290097
2021-10-22,842.94424845134586,117.55120738171586,378.8929643214405
2021-10-23,851.58615517097689,,
2021-10-24,845.39153865385151,,
2021-10-25,875.9548876357677,118.23833518748773,386.2287429143048
2021-10-26,837.67326870190834,117.361429225836,412.08736245415139
2021-10-27,811.66282396733232,117.71480924023297,407.65255085028349
2021-10-28,841.44698463846214,117.96348406517897,415.8219406468823
2021-10-29,864.50734742631744,116.73974216347098,426.25875291763924
2021-10-30,858.91413650379172,,
2021-10-31,851.54587627434091,,
2021-11-01,846.06933525931277,117.51848701001244,430.59353117705905
2021-11-02,878.10355843217872,117.09966625220865,440.16338779593195
2021-11-03,873.89233034250947,115.43092729533409,443.44781593864627
2021-11-04,852.97647156865469,117.3679733001767,496.84894964988331
2021-11-05,846.88880246673523,118.89274262155618,496.03201067022337
2021-11-06,853.96677685491261,,
2021-11-07,878.81885607933543,,
2021-11-08,937.91355315425415,119.62567894771286,513.571190396799
2021-11-09,929.25359037751036,119.80891302925201,511.12037345781926
2021-11-10,901.86671851995879,120.95412603887181,491.14704901633877
2021-11-11,900.11805883496766,121.9750016360186,506.66888962987662
2021-11-12,890.78168838023282,122.27602905569009,506.66888962987662
2021-11-13,894.44984582905067,,
2021-11-14,909.86138503847314,,
2021-11-15,883.32870357509933,122.15169164321706,500.58352784261422
2021-11-16,834.59401650045834,121.33368235063151,503.55118372790929
2021-11-17,838.46495735992676,122.38727831948172,487.84594864954994
2021-11-18,791.06780743909553,121.81139977750148,528.09269756585536
2021-11-19,806.73629823050635,121.17008049211439,549.93331110370139
2021-11-20,829.43415094863747,,
2021-11-21,815.49904164004556,,
2021-11-22,782.08839134420407,118.20561481578432,532.77759253084355
2021-11-23,799.64999027750764,116.7331980891303,529.27642547515836
2021-11-24,794.07344648462447,116.76591846083373,544.74824941647228
2021-11-25,818.56579349426363,117.01459328577972,
2021-11-26,746.28323008972473,116.93606439369152,525.22507502500832
2021-11-27,760.65862940637237,,
2021-11-28,795.73738159393315,,
2021-11-29,802.72785355148756,116.82481512989989,556.45215071690563
2021-11-30,790.06222395066527,116.25548066226033,544.78159386462153
2021-12-01,794.60957248812474,116.76591846083373,524.09136378792937
2021-12-02,784.68846356843244,115.35239840324587,535.61187062354122
2021-12-03,744.90263618433846,116.73974216347098,511.72057352450821
2021-12-04,683.28564682352282,,
2021-12-05,686.2065612933693,,
2021-12-06,702.27089641378916,116.45180289248087,500.78359453151052
2021-12-07,702.73063140642785,116.79209475819647,540.63021007002328
2021-12-08,701.04586238506624,116.84444735292195,530.61020340113373
2021-12-09,661.08225228478568,116.2685688109417,508.3361120373458
2021-12-10,654.70151948665239,116.79863883253714,503.46782260753588
2021-12-11,684.94263729548038,,
2021-12-12,695.58876635462093,,
2021-12-13,648.67912997583255,117.0276814344611,469.50650216738916
2021-12-14,671.77560487791322,115.98062953995158,472.44081360453487
2021-12-15,678.78968860246118,115.47019174137819,507.81927309103037
2021-12-16,661.52115336537122,117.67554479418887,473.27442480826943
2021-12-17,641.29836939914992,118.11399777501475,463.50450150050017
2021-12-18,650.79863329536931,,
2021-12-19,648.69163032306449,,
2021-12-20,651.34031500875017,117.43995811792422,462.13737912637549
2021-12-21,679.21331148087449,117.05385773182384,484.74491497165724
2021-12-22,675.01458373843718,117.93730776781626,490.16338779593195
2021-12-23,705.589044140115,118.55899483018129,494.16472157385795
2021-12-24,705.382093947054,,
2021-12-25,700.10833634267624,,
2021-12-26,705.29598044390116,,
2021-12-27,703.88344120670013,118.36921667430143,515.92197399133045
2021-12-28,660.368343565099,118.50664223545581,505.53517839279766
2021-12-29,645.31931442540065,118.17289444408088,500.18339446482162
2021-12-30,654.50845856829358,118.71605261435769,493.26442147382465
2021-12-31,641.95533209255814,119.66494339375696,490.34678226075357
2022-01-01,663.0461957276591,,
2022-01-02,657.12658684963469,,
2022-01-03,644.88180227228531,117.79988220666186,502.18406135378456
2022-01-04,636.646851301425,118.74877298606113,488.32944314771589
2022-01-05,603.15425428484127,119.43590079183299,460.22007335778596
2022-01-06,598.59301647267978,117.08657810352727,469.78992997665887
2022-01-07,577.05352926470175,117.6231921994634,454.26808936312113
2022-01-08,578.79385538487179,,
2022-01-09,581.24253451484765,,
2022-01-10,581.01891719214416,117.71480924023297,456.81893964654893
2022-01-11,593.53315369871382,119.00399188534783,463.77125708569525
2022-01-12,609.753048695797,119.57987042732805,466.80560186728917
2022-01-13,591.12753132031446,119.19377004122768,443.0643547849283
2022-01-14,598.25689602488956,118.87311039853414,449.18306102034018
2022-01-15,598.58607183532877,,
2022-01-16,598.33745381816163,,
2022-01-17,586.25656268229682,118.60480335056607,
2022-01-18,588.41356704352893,118.71605261435769,431.86062020673558
2022-01-19,578.87441317814387,120.6203782474969,417.92264088029344
2022-01-20,565.51431984221779,120.58111380145277,402.63421140380126
2022-01-21,506.61823939553881,119.87435377265886,389.69656552184063
2022-01-22,487.169088030223,,
2022-01-23,503.75704880691126,,
2022-01-24,509.54609850273619,120.52221713238664,389.66322107369126
2022-01-25,513.21703380649467,121.22897716118055,372.19073024341452
2022-01-26,511.130864746243,119.73692821150451,379.65988662887634
2022-01-27,516.18517181032814,117.34179700281395,365.85528509503172
2022-01-28,524.25206255729324,116.91643217066947,380.79359786595535
2022-01-29,530.16472679796664,,
2022-01-30,526.64935137087139,,
2022-01-31,534.7176310453068,117.55775145605656,408.23607869289765
2022-02-01,537.64965693491479,117.89149924743145,410.77025675225076
2022-02-02,512.37812161448926,118.4673777894117,420.84028009336441
2022-02-03,517.90049723603431,118.06164518028925,399.26642214071359
2022-02-04,577.34381510597507,118.30377593089459,405.45181727242419
2022-02-05,575.18403288980244,,
2022-02-06,588.79691102530614,,
2022-02-07,608.82107836328782,119.2199463385904,412.270756918973
2022-02-08,611.65865718492171,119.61913487337216,418.60620206735587
2022-02-09,616.52962582293947,120.18846934101171,445.23174391463823
2022-02-10,604.47512430900861,120.2408219357372,430.54351450483495
2022-02-11,588.74413178143834,120.54839342974937,399.28309436478833
2022-02-12,586.19961665601818,,
2022-02-13,584.19817217144919,,
2022-02-14,590.99280535570426,122.33492572475623,404.58486162054015
2022-02-15,618.68940803911221,121.47110791178588,441.730576858953
2022-02-16,609.511375315981,122.47235128591061,441.99733244414813
2022-02-17,563.24897913830932,124.46829395981939,408.58619539846615
2022-02-18,555.57237701047245,124.32432432432432,394.16472157385795
2022-02-19,556.82518958859976,,
2022-02-20,532.72313119808882,,
2022-02-21,514.14900413900386,124.82167397421635,
2022-02-22,531.23975665990713,124.82167397421635,389.96332110703571
2022-02-23,517.02269507486312,125.0179962044369,373.24108036012007
2022-02-24,532.50368065779594,126.05850402460572,395.93197732577528
2022-02-25,544.5929053584822,123.52594725476082,402.75091697232409
2022-02-26,543.28592460901689,,
2022-02-27,523.47426317397708,,
2022-02-28,599.852773688158,124.38322099339049,406.55218406135384
2022-03-01,616.96574904858471,127.20371703422551,391.41380460153391
2022-03-02,609.91694213728169,125.79674105097834,403.80126708902964
2022-03-03,589.78027167421317,126.68673516131143,395.36512170723574
2022-03-04,543.66371288091329,128.69576598390157,382.39413137712575
2022-03-05,547.17908830800855,,
2022-03-06,533.39120531125866,,
2022-03-07,528.13689269146369,130.61317976572215,355.98532844281431
2022-03-08,538.13717047695775,133.71507100320662,358.6862287429143
2022-03-09,582.36339898330516,130.10928604148944,383.69456485495164
2022-03-10,547.463818439401,130.90766311105295,377.75925308436149
2022-03-11,537.93438706630741,129.89987566258753,368.45615205068356
2022-03-12,539.10247506875191,,
2022-03-13,524.90902525070146,,
2022-03-14,551.00280563348974,128.31620967214187,355.61853951317113
2022-03-15,545.64987916331006,126.281002552189,383.01100366788933
2022-03-16,571.10891969221359,124.93946731234868,408.40280093364453
2022-03-17,568.27689658046063,127.1644525881814,412.90430143381133
2022-03-18,580.12444790133054,126.25482625482627,441.03034344781588
2022-03-19,586.5857384927358,,
2022-03-20,573.29370260285009,,
2022-03-21,569.765826828523,126.26791440350765,445.7152384128043
2022-03-22,588.5302369510265,125.74438845625286,442.21407135711911
2022-03-23,596.01655601544485,126.77835220208102,427.37579193064352
2022-03-24,611.30864746242946,128.40782671291146,469.32310770256754
2022-03-25,615.72543681768934,127.88430076565672,461.68722907635879
2022-03-26,618.73940942803961,,
2022-03-27,650.83752326453509,,
2022-03-28,654.25428484124564,126.94195406059814,470.47349116372129
2022-03-29,659.03219533875938,125.13578954256921,477.75925308436149
2022-03-30,653.83760660018334,126.88960146587267,461.65388462820937
2022-03-31,632.309230811967,127.87121261697534,454.91830610203408
2022-04-01,643.031750881969,125.88835809174795,445.34844948316106
2022-04-02,636.28156337676046,,
2022-04-03,644.55957109919723,,
2022-04-04,647.64299008305784,126.56239774883844,456.15205068356124
2022-04-05,632.04533459262757,126.13703291669394,432.327442480827
2022-04-06,599.64165671268643,125.84909364570382,406.918972990997
2022-04-07,603.461207255757,126.81107257378443,403.60120040013339
2022-04-08,587.16908803022307,127.32151037235784,385.44514838279429
2022-04-09,594.002611183644,,
2022-04-10,585.26625739603878,,
2022-04-11,548.58468290785856,127.49165630521564,365.405135045015
2022-04-12,556.65435150976407,129.31745304626659,358.51950650216742
2022-04-13,571.30753632045332,129.88024343956548,370.17339113037679
2022-04-14,554.68207450206955,129.23892415417842,354.41813937979327
2022-04-15,563.34898191616435,,
2022-04-16,560.87669101919494,,
2022-04-17,551.445873496486,,
2022-04-18,566.72407566876859,129.99149270335712,363.17105701900635
2022-04-19,576.44656796022116,128.19841633400958,370.09003001000337
2022-04-20,574.57151587544092,127.97591780642628,358.15271757252418
2022-04-21,562.26561848940241,127.49165630521564,336.49549849949989
2022-04-22,551.52920914469848,126.58202997186048,325.35845281760589
2022-04-23,547.48743020639461,,
2022-04-24,548.12633684269008,,
2022-04-25,561.50170838078827,124.07564949937833,331.81060353451153
2022-04-26,529.3619267201866,124.60571952097376,313.23774591530508
2022-04-27,545.05680713353149,123.59793207250836,307.01900633544517
2022-04-28,552.07089085807934,123.76807800536615,329.80993664554853
2022-04-29,535.86210728075775,125.10306917086579,309.21973991330447
2022-04-30,522.93119253312591,,
2022-05-01,534.19539431650878,,
2022-05-02,534.93152587571876,121.95536941299653,325.65855285095034
2022-05-03,523.875663212867,122.41345461684445,326.80893631210404
2022-05-04,551.23753437595485,122.29566127871212,339.01300433477826
2022-05-05,507.56965471263095,122.74720240821937,314.17139046348785
2022-05-06,500.13889274702075,123.21183168640798,311.353784594865
2022-05-07,492.62479513319812,,
2022-05-08,473.06869635267645,,
2022-05-09,417.99772215894882,121.62816569596231,282.59419806602205
2022-05-10,430.67168532459232,120.47640861200183,293.34778259419807
2022-05-11,403.73621489485822,121.30750605326877,277.25908636212074
2022-05-12,402.45562376732681,119.40318042012959,269.67322440813609
2022-05-13,406.73907608544681,118.32995222825733,295.19839946648887
2022-05-14,417.79493874829859,,
2022-05-15,434.85513486485735,,
2022-05-16,414.58096058223839,118.70950854001703,287.82927642547514
2022-05-17,422.75479874440958,119.03016818271057,303.0510170056686
2022-05-18,398.3957887719103,118.83384595249002,282.39413137712569
2022-05-19,420.92697019361651,120.48949676068321,285.49516505501839
2022-05-20,405.26959082196726,120.54839342974937,278.32610870290097
2022-05-21,408.82524514569843,,
2022-05-22,420.65890719186643,,
2022-05-23,404.08483568988026,120.92140566716839,281.727242414138
2022-05-24,411.79893885941271,122.07316275112888,269.32310770256748
2022-05-25,410.29750826411845,120.8232445520581,283.01100366788933
2022-05-26,405.61543376204889,120.90831751848701,297.61587195731909
2022-05-27,397.24992360898909,121.54309272953341,313.62120706902306
2022-05-28,403.16536570460289,,
2022-05-29,409.250256951582,,
2022-05-30,440.6136281563376,120.9606701132125,
2022-05-31,441.58726631295309,120.9606701132125,311.30376792264087
2022-06-01,413.87955220978358,120.98030233623456,305.43514504834945
2022-06-02,423.00480568904692,122.46580721156994,326.6422140713571
2022-06-03,412.52395899886108,121.0784634513448,312.10403467822607
2022-06-04,414.79346648518015,,
2022-06-05,415.4698741631712,,
2022-06-06,435.67321314480949,120.65309861920032,313.20440146715578
2022-06-07,432.35645434595409,121.2028008638178,315.53851283761253
2022-06-08,419.47831884219005,121.49074013480794,310.90363454484827
2022-06-09,418.0366121281146,121.24860938420261,300.90030010003335
2022-06-10,403.94594294285946,122.73411425953799,282.99433144381464
2022-06-11,394.5026250729187,,
2022-06-12,369.54220950581959,,
2022-06-13,311.78643851218089,119.87435377265886,260.87029009669891
2022-06-14,307.74882635628768,118.67678816831359,264.02134044681566
2022-06-15,313.59065529598047,119.07597670309535,275.54184728242751
2022-06-16,283.15508764132335,121.05883122832277,260.10336778926313
2022-06-17,283.96066557404367,120.45023231463909,264.75491830610207
2022-06-18,263.70871413094807,,
2022-06-19,285.80238339953888,,
2022-06-20,285.73432595349868,120.33243897650678,
2022-06-21,287.791327536876,120.33243897650678,276.19206402134046
2022-06-22,277.31048084669021,120.30626267914404,272.757585861954
2022-06-23,293.07341870607513,119.74347228584517,270.50683561187066
2022-06-24,294.82624517347705,119.77619265754859,285.5285095031677
2022-06-25,298.47912442012279,,
2022-06-26,292.27895219311648,,
2022-06-27,287.92744242895634,119.41626856881093,281.243747915972
2022-06-28,281.646712408678,119.18068189254632,266.45548516172062
2022-06-29,279.33137031584209,118.93855114194099,259.11970656885626
2022-06-30,276.76602127836884,118.27105555919115,252.73424474824941
2022-07-01,267.54770965860166,117.89149924743145,242.13071023674559
2022-07-02,267.27409094697077,,
2022-07-03,268.20050556959916,,
2022-07-04,280.7827995222089,115.43092729533409,
2022-07-05,280.57168254673741,115.75813101236831,249.48316105368457
2022-07-06,285.57876607683545,113.63785092598653,252.2507502500834
2022-07-07,300.53334814855964,113.84726130488842,264.38812937645883
2022-07-08,300.1638934414845,114.01740723774623,264.05468489496496
2022-07-09,299.83471763104529,,
2022-07-10,289.55526542403953,,
2022-07-11,277.27436873246478,113.32373535763367,252.61753917972661
2022-07-12,268.49218033834273,112.87219422812645,251.45048349449817
2022-07-13,281.25781271701993,113.57241018257969,252.81760586862285
2022-07-14,285.92460901691715,111.62882010339639,256.28542847615876
2022-07-15,289.24553459818327,111.48485046790131,262.78759586528844
2022-07-16,294.59012750354179,,
2022-07-17,288.69690824745129,,
2022-07-18,312.86702408400231,111.9167593743865,268.43947982660887
2022-07-19,325.15069863051752,111.94947974608993,283.29443147715904
2022-07-20,322.44229006361292,111.26235194031806,296.88229409803267
2022-07-21,321.57837717714381,112.12616975328842,300.93364454818271
2022-07-22,314.94208172449237,113.04234016098424,288.74624874958317
2022-07-23,311.95866551848661,,
2022-07-24,313.64899024972914,,
2022-07-25,295.86794077613268,112.49918199070741,283.82794264754921
2022-07-26,295.1290313619823,112.40756494993785,275.64188062687566
2022-07-27,318.87413539264975,112.49918199070741,296.59886628876296
2022-07-28,331.25920164449008,115.77776323539038,299.83327775925312
2022-07-29,330.207783549543,116.60231660231662,302.81760586862288
2022-07-30,328.26189616378235,,
2022-07-31,323.66732409233589,,
2022-08-01,323.22008944692908,116.988416988417,307.45248416138713
2022-08-02,319.29498041612266,117.11929847523068,308.86962320773591
2022-08-03,316.96436012111445,116.24893658791966,314.98832944314773
2022-08-04,314.06566849079138,118.24487926182843,320.35678559519846
2022-08-05,323.73399261090589,117.21745959034095,316.58886295431807
2022-08-06,318.67829661935053,,
2022-08-07,321.88810800300007,,
2022-08-08,330.79113308703018,118.13362999803678,296.648882960987
2022-08-09,321.49087474652072,118.59825927622538,284.86162054018013
2022-08-10,332.82730075835445,118.68987631699497,301.71723907969323
2022-08-11,332.44395677657712,118.26451148485049,299.133044348116
2022-08-12,338.88024667351868,118.80766965512728,311.92064021340451
2022-08-13,339.48859690546959,,
2022-08-14,337.54826522958967,,
2022-08-15,334.75513208700238,117.66900071984819,317.30576858952986
2022-08-16,331.35364871246418,117.11929847523068,314.754918306102
2022-08-17,324.14789299702772,116.2685688109417,305.6852284094698
2022-08-18,322.28117447706882,115.90864472220406,312.98766255418468
2022-08-19,289.3316481013361,115.36548655192725,297.58252750916972
2022-08-20,293.60398899969448,,
2022-08-21,298.85830161948945,,
2022-08-22,297.45687380205004,114.41659577252798,283.99466488829609
2022-08-23,298.85830161948945,115.2542372881356,286.44548182727578
2022-08-24,296.747131864774,115.27386951115766,287.12904301433815
2022-08-25,299.52776466012944,115.92173287088544,298.64954984995
2022-08-26,281.25642378954973,114.50821281329758,271.09036345448482
2022-08-27,278.25634045390154,,
2022-08-28,271.53809828050777,,
2022-08-29,281.89394149837494,114.50166873895688,263.43781260420138
2022-08-30,274.90485846829074,113.62476277730515,257.88596198732915
2022-08-31,278.39523320092223,112.96381126889602,251.65055018339447
2022-09-01,279.53693158143278,111.85786270532034,232.36078692897632
2022-09-02,277.12853134809296,112.72822459263136,227.5258419473158
2022-09-03,275.4437623267313,,
2022-09-04,277.784105114031,112.46973365617434,
2022-09-05,274.91180310564181,112.09344938158499,
2022-09-06,260.92947026306285,111.76624566455075,224.49149716572191
2022-09-07,267.80605016806021,113.06851645834696,228.64288096032007
2022-09-08,268.30467512986473,112.57116680845496,233.244414804935
2022-09-09,296.747131864774,113.12086905307244,239.86328776258756
2022-09-10,300.70835300980588,,
2022-09-11,303.27092419233867,,
2022-09-12,311.05447373538152,113.90615797395458,241.83061020340116
2022-09-13,280.22306175171531,112.38793272691578,218.92297432477491
2022-09-14,280.87585766271286,111.84477455663897,218.87295765255087
2022-09-15,273.64232339787213,109.7637589163013,215.55518506168724
2022-09-16,275.04097336037114,110.16949152542375,220.04001333777924
2022-09-17,279.36192672018666,,
2022-09-18,269.7130475846551,,
2022-09-19,271.38114947637433,109.82265558536746,223.10770256752249
2022-09-20,262.12394788744132,109.35802630717886,219.67322440813604
2022-09-21,256.79879996666574,109.65905372685035,221.09036345448487
2022-09-22,269.50748631906441,110.01243374124729,209.41980660220074
2022-09-23,267.97272146448512,108.34369478437276,208.66955651883961
2022-09-24,262.85730159171089,,
2022-09-25,261.1628100780577,,
2022-09-26,267.03102863968439,106.8909102807408,203.86795598532848
2022-09-27,265.02125059029413,107.07414436227995,206.95231743914638
2022-09-28,269.604711241979,109.28604148943133,212.33744581527176
2022-09-29,272.1325592377566,109.19442444866175,203.73457819273094
2022-09-30,269.77138253840383,109.41692297624502,202.38412804268089
2022-10-01,268.22828411900332,,
2022-10-02,264.62123947887443,,
2022-10-03,272.62285063473985,111.38014527845037,208.60286762254088
2022-10-04,282.51062529514707,113.24520646554545,219.52317439146381
2022-10-05,279.973054807078,112.61043125449905,220.22340780260089
2022-10-06,277.18408844690134,112.61043125449905,218.90630210070029
2022-10-07,271.27559098863856,111.85786270532034,201.33377792597537
2022-10-08,269.66026834078724,,
2022-10-09,270.02138948304116,,
2022-10-10,265.76571571432538,109.62633335514693,194.56485495165057
2022-10-11,264.71707547431873,110.33309338394083,193.16438812937648
2022-10-12,266.04627906330734,109.77684706498268,191.730576858953
2022-10-13,269.17136587127419,109.74412669327924,199.3997999333111
2022-10-14,266.42128948026334,107.9052418035469,187.1790596865622
2022-10-15,264.85041251145867,,
2022-10-16,267.53382038389952,,
2022-10-17,271.51031973110366,108.89339702899025,198.1993997999333
2022-10-18,268.4546792966471,108.35678293305413,199.51650550183396
2022-10-19,265.61710047501322,106.94326287546627,200.91697232410803
2022-10-20,264.4920692241451,107.11340880832407,203.30110036678892
2022-10-21,266.15461540598346,108.38950330475754,207.83594531510502
2022-10-22,266.74074279841108,,
2022-10-23,271.8297730492514,,
2022-10-24,268.500513903164,108.24553366926249,210.053351117039
2022-10-25,278.93413705936274,108.50075256854919,221.09036345448487
2022-10-26,288.47329092474791,109.23368889470586,215.00500166722242
2022-10-27,281.85366260173896,108.99810221844119,219.67322440813604
2022-10-28,286.0412789244146,107.63693475557884,230.64354784928312
2022-10-29,289.03302869524151,,
2022-10-30,286.48434678741074,,
2022-10-31,284.67874107614097,107.36862770761077,225.02500833611205
2022-11-01,284.50095835995444,107.95759439827238,225.79193064354786
2022-11-02,279.92999805550153,107.97722662129443,220.39013004334777
2022-11-03,280.65224034000943,106.72730842222369,223.7579193064355
2022-11-04,293.701213922609,109.7179503959165,236.01200400133376
2022-11-05,295.863773993722,,
2022-11-06,290.51223645101254,,
